,cfc,state,county,0-17,18-25,26-34,35-44,45-54,55-64,65+,age_unknown,no_aptc,yes_aptc,no_csr,yes_csr,american_alaska_native,asian,black,latino,hawaiian_native_pacific_islander,multiracial,white,ethnicity_unknown,fpl_<_100,fpl_<_151,fpl_<_201,fpl_<_251,fpl_<_301,fpl_<_401,fpl_>_400,fpl_unknown,platinum,gold,silver,bronze,catastrophic,new,active_renew,auto_renew,tps,Year
1860,51027,VA,Buchanan County,0.0,0.1028,0.1688,0.1468,0.211,0.3101,0.0,0.0,0.1046,0.8954,0.3651,0.6349,0.0,0.0,0.0,0.0,0.0,0.0,0.7523,0.2312,0.0,0.367,0.2862,0.1468,0.0734,0.0477,0.0,0.0459,0.0,0.0,0.73,0.14,0.0,0.5468,0.255,0.1982,545.0,2015
1861,51029,VA,Buckingham County,0.0599,0.1243,0.1482,0.1347,0.2275,0.3054,0.0,0.0,0.0704,0.9296,0.3907,0.6093,0.0,0.0254,0.1796,0.0,0.0,0.0,0.4895,0.2919,0.0,0.4012,0.2231,0.1766,0.0614,0.0689,0.0,0.0449,0.0,0.0,0.67,0.26,0.0,0.5329,0.2455,0.2216,668.0,2015
1862,51031,VA,Campbell County,0.1107,0.0,0.1497,0.1488,0.2077,0.2782,0.0,0.0,0.1144,0.8856,0.4353,0.5647,0.0,0.0133,0.0742,0.0,0.0,0.0083,0.5191,0.3765,0.0216,0.3209,0.2276,0.1517,0.1007,0.097,0.0133,0.0672,0.0,0.07,0.68,0.24,0.02,0.5937,0.2384,0.1679,2412.0,2015
1863,51033,VA,Caroline County,0.0,0.1039,0.1628,0.1507,0.2063,0.2699,0.0,0.0,0.1676,0.8324,0.4512,0.5488,0.0,0.0105,0.1708,0.0137,0.0,0.0,0.4569,0.34,0.0387,0.3497,0.216,0.141,0.0749,0.0822,0.0113,0.0862,0.0,0.08,0.64,0.25,0.0,0.5383,0.2337,0.228,1241.0,2015
1864,51035,VA,Carroll County,0.097,0.0,0.1305,0.1393,0.2138,0.3251,0.0,0.0,0.0751,0.9249,0.3757,0.6243,0.0,0.0,0.0,0.0075,0.0,0.0,0.752,0.2302,0.0212,0.3695,0.2445,0.1721,0.0908,0.0587,0.0075,0.0355,0.0,0.07,0.71,0.2,0.02,0.5813,0.2281,0.1906,1464.0,2015
1865,51036,VA,Charles City County,0.0,0.1183,0.1155,0.138,0.2423,0.2986,0.0,0.0,0.1465,0.8535,0.4761,0.5239,0.0366,0.0,0.2676,0.0,0.0,0.0,0.3408,0.3183,0.0,0.2986,0.2676,0.1662,0.107,0.0507,0.0,0.0761,0.0,0.0,0.59,0.27,0.0,0.538,0.2986,0.1634,355.0,2015
1866,51037,VA,Charlotte County,0.0,0.1113,0.1129,0.1379,0.2382,0.3025,0.0,0.0,0.116,0.884,0.4028,0.5972,0.0,0.0,0.2006,0.0,0.0,0.0,0.511,0.2837,0.0,0.3495,0.2053,0.1818,0.0972,0.0752,0.0,0.0611,0.0,0.0,0.7,0.23,0.0,0.6426,0.21,0.1473,638.0,2015
1867,51041,VA,Chesterfield County,0.123,0.1238,0.1765,0.1651,0.2004,0.2064,0.0,0.0,0.2223,0.7777,0.4986,0.5014,0.0,0.0706,0.1272,0.0237,0.0,0.0127,0.3987,0.3652,0.0354,0.2905,0.2035,0.1401,0.0945,0.0903,0.0298,0.1158,0.0,0.12,0.61,0.25,0.02,0.5195,0.2532,0.2273,16311.0,2015
1868,51043,VA,Clarke County,0.1456,0.0,0.1412,0.1572,0.1951,0.2707,0.0,0.0,0.1557,0.8443,0.5298,0.4702,0.0,0.0,0.032,0.0,0.0,0.0,0.5721,0.3683,0.0335,0.2547,0.1645,0.2096,0.1237,0.1092,0.0233,0.0815,0.0,0.1,0.59,0.28,0.02,0.5866,0.1892,0.2242,687.0,2015
1869,51045,VA,Craig County,0.0,0.0,0.1232,0.1724,0.197,0.3448,0.0,0.0,0.1034,0.8966,0.4236,0.5764,0.0,0.0,0.0,0.0,0.0,0.0,0.6355,0.3645,0.0,0.4089,0.2118,0.1232,0.0936,0.069,0.0,0.0542,0.0,0.0,0.64,0.24,0.0,0.6207,0.2069,0.1724,203.0,2015
1870,51047,VA,Culpeper County,0.1352,0.0,0.1618,0.1654,0.1997,0.2294,0.0,0.0,0.1162,0.8838,0.4194,0.5806,0.0,0.0287,0.0727,0.023,0.0,0.0118,0.5556,0.3031,0.0276,0.3077,0.2243,0.1792,0.106,0.0927,0.0184,0.044,0.0,0.1,0.69,0.2,0.01,0.5725,0.2053,0.2222,1953.0,2015
1871,51049,VA,Cumberland County,0.0,0.131,0.1349,0.1488,0.2619,0.254,0.0,0.0,0.1349,0.8651,0.4206,0.5794,0.0,0.0,0.25,0.0,0.0,0.0,0.4663,0.2758,0.0,0.4405,0.2044,0.1131,0.0615,0.0734,0.0,0.0714,0.0,0.0,0.66,0.2,0.0,0.5317,0.2401,0.2282,504.0,2015
1872,51051,VA,Dickenson County,0.1106,0.0,0.149,0.1683,0.2644,0.2452,0.0,0.0,0.125,0.875,0.3798,0.6202,0.0,0.0,0.0,0.0,0.0,0.0,0.649,0.3365,0.0,0.3702,0.2163,0.1514,0.1034,0.0457,0.0,0.0625,0.0,0.12,0.75,0.0,0.0,0.4976,0.2452,0.2572,416.0,2015
1873,51053,VA,Dinwiddie County,0.1058,0.0,0.177,0.1236,0.2241,0.2723,0.0,0.0,0.1613,0.8387,0.466,0.534,0.0,0.0115,0.1937,0.0,0.0,0.0,0.4398,0.3414,0.044,0.3351,0.2094,0.1613,0.0859,0.067,0.0136,0.0838,0.0,0.12,0.62,0.23,0.03,0.5571,0.2429,0.2,955.0,2015
1874,51057,VA,Essex County,0.1009,0.0,0.1162,0.1675,0.2068,0.3077,0.0,0.0,0.0974,0.9026,0.4325,0.5675,0.0,0.0222,0.1846,0.0,0.0,0.0,0.388,0.3812,0.0,0.3658,0.2342,0.1692,0.0991,0.053,0.0,0.0427,0.0,0.0,0.69,0.21,0.0,0.5333,0.2171,0.2496,585.0,2015
1875,51059,VA,Fairfax County,0.1104,0.1302,0.1632,0.1759,0.2175,0.1874,0.0,0.0,0.1768,0.8232,0.4557,0.5443,0.0008,0.308,0.0737,0.0162,0.0011,0.0116,0.2496,0.339,0.0441,0.3322,0.2068,0.1391,0.0831,0.0761,0.029,0.0896,0.02,0.09,0.62,0.25,0.02,0.48,0.3287,0.1913,67089.0,2015
1876,51061,VA,Fauquier County,0.1616,0.0,0.1609,0.1479,0.2106,0.2145,0.0,0.0,0.1695,0.8305,0.5122,0.4878,0.0,0.031,0.0569,0.0374,0.0,0.0144,0.5454,0.3128,0.023,0.2437,0.2027,0.1821,0.113,0.1285,0.0263,0.0806,0.0,0.13,0.62,0.24,0.0,0.577,0.2052,0.2178,2778.0,2015
1877,51063,VA,Floyd County,0.1141,0.0,0.1282,0.1839,0.1954,0.298,0.0,0.0,0.099,0.901,0.4041,0.5959,0.0,0.0,0.0,0.0,0.0,0.0,0.7498,0.2361,0.0168,0.3271,0.252,0.1724,0.0884,0.0893,0.0133,0.0407,0.0,0.06,0.68,0.25,0.01,0.5535,0.2476,0.1989,1131.0,2015
1878,51065,VA,Fluvanna County,0.1353,0.0,0.1317,0.1317,0.2308,0.2786,0.0,0.0,0.1677,0.8323,0.495,0.505,0.0,0.0153,0.0812,0.0171,0.0,0.0126,0.5284,0.3454,0.037,0.2651,0.2236,0.1623,0.1082,0.1154,0.0271,0.0613,0.0,0.1,0.63,0.24,0.02,0.5437,0.2236,0.2326,1109.0,2015
1879,51067,VA,Franklin County,0.1186,0.0,0.1168,0.1236,0.23,0.3096,0.0,0.0,0.1086,0.8914,0.4282,0.5718,0.0,0.0,0.0336,0.0061,0.0,0.0061,0.6032,0.345,0.0189,0.3121,0.2357,0.1725,0.0993,0.0939,0.0182,0.0493,0.0,0.08,0.69,0.22,0.01,0.6168,0.2364,0.1468,2800.0,2015
1880,51069,VA,Frederick County,0.1333,0.0,0.1584,0.1469,0.2068,0.2508,0.0,0.0,0.1091,0.8909,0.4448,0.5552,0.0,0.0344,0.0214,0.0245,0.0,0.0099,0.5223,0.3869,0.0282,0.3063,0.2182,0.173,0.1162,0.093,0.013,0.0521,0.0,0.1,0.66,0.23,0.01,0.5862,0.2204,0.1934,3226.0,2015
1881,51071,VA,Giles County,0.0928,0.0943,0.1708,0.1296,0.1929,0.3196,0.0,0.0,0.0707,0.9293,0.4094,0.5906,0.0,0.0,0.0,0.0,0.0,0.0,0.5876,0.3962,0.0,0.3373,0.2371,0.1767,0.0987,0.106,0.0,0.0221,0.0,0.08,0.67,0.24,0.02,0.5258,0.3284,0.1458,679.0,2015
1882,51073,VA,Gloucester County,0.1067,0.0,0.1546,0.163,0.2257,0.2464,0.0,0.0,0.1132,0.8868,0.4696,0.5304,0.0,0.0123,0.0653,0.0,0.0,0.0136,0.61,0.2859,0.0265,0.2807,0.2303,0.1889,0.0964,0.119,0.0181,0.0401,0.0,0.09,0.65,0.25,0.02,0.575,0.2464,0.1785,1546.0,2015
1883,51075,VA,Goochland County,0.1423,0.1044,0.1357,0.1513,0.2039,0.2607,0.0,0.0,0.273,0.727,0.5411,0.4589,0.0,0.0156,0.097,0.0132,0.0,0.0,0.5164,0.3462,0.0304,0.2188,0.2007,0.1546,0.1028,0.0905,0.0189,0.1834,0.0,0.12,0.59,0.27,0.02,0.5748,0.2212,0.2039,1216.0,2015
1884,51077,VA,Grayson County,0.0829,0.0767,0.1163,0.1559,0.2339,0.3342,0.0,0.0,0.0718,0.9282,0.3441,0.6559,0.0,0.0,0.0,0.0,0.0,0.0,0.7092,0.2649,0.0,0.4097,0.2475,0.1559,0.0804,0.0507,0.0,0.0297,0.0,0.0,0.71,0.2,0.0,0.5297,0.2587,0.2116,808.0,2015
1885,51079,VA,Greene County,0.1454,0.0,0.1501,0.1665,0.2145,0.2333,0.0,0.0,0.136,0.864,0.4771,0.5229,0.0,0.0422,0.0363,0.0199,0.0,0.0141,0.5651,0.32,0.0246,0.272,0.2614,0.1805,0.0973,0.0891,0.0141,0.061,0.0,0.1,0.61,0.27,0.02,0.578,0.2556,0.1665,853.0,2015
1886,51081,VA,Greensville County,0.0,0.0991,0.1178,0.1252,0.2449,0.3514,0.0,0.0,0.1159,0.8841,0.3383,0.6617,0.0,0.0355,0.3738,0.0,0.0,0.0,0.243,0.3327,0.0,0.4112,0.2262,0.1065,0.0879,0.0729,0.0,0.0486,0.0,0.05,0.76,0.16,0.02,0.5308,0.2355,0.2336,535.0,2015
1887,51083,VA,Halifax County,0.0,0.1112,0.1087,0.1466,0.2009,0.3462,0.0,0.0,0.1244,0.8756,0.4157,0.5843,0.0,0.0088,0.1661,0.0,0.0,0.0,0.3329,0.4788,0.0265,0.3746,0.2142,0.1535,0.096,0.072,0.0133,0.0499,0.0,0.04,0.7,0.24,0.02,0.5818,0.1826,0.2356,1583.0,2015
1888,51085,VA,Hanover County,0.1517,0.1088,0.1499,0.145,0.2016,0.2407,0.0024,0.0,0.2424,0.7576,0.5265,0.4735,0.0,0.0234,0.0607,0.0075,0.0,0.0083,0.5361,0.3603,0.0289,0.2601,0.1807,0.153,0.1045,0.1006,0.0301,0.142,0.0,0.14,0.6,0.24,0.0,0.5083,0.2472,0.2446,5090.0,2015
1889,51087,VA,Henrico County,0.1165,0.1188,0.1906,0.1666,0.1968,0.2059,0.0047,0.0,0.2298,0.7702,0.4903,0.5097,0.0,0.1045,0.156,0.0159,0.0,0.0116,0.3553,0.3545,0.038,0.2984,0.2053,0.1378,0.0837,0.0819,0.0306,0.1243,0.0,0.11,0.61,0.26,0.02,0.5329,0.2411,0.226,18152.0,2015
1890,51089,VA,Henry County,0.0931,0.119,0.1048,0.1381,0.2188,0.3224,0.0038,0.0,0.1225,0.8775,0.4178,0.5822,0.0,0.013,0.1346,0.0115,0.0,0.0,0.4897,0.3445,0.0183,0.3852,0.2055,0.144,0.0998,0.0651,0.0106,0.0716,0.0,0.07,0.68,0.25,0.01,0.6075,0.1955,0.197,3396.0,2015
1891,51091,VA,Highland County,0.092,0.0,0.1264,0.1609,0.2126,0.3276,0.0,0.0,0.0,0.0,0.3448,0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.7184,0.0,0.0,0.3563,0.3276,0.1034,0.092,0.1034,0.0,0.0,0.0,0.0,0.78,0.17,0.0,0.6667,0.1667,0.1667,174.0,2015
1892,51093,VA,Isle of Wight County,0.0,0.1066,0.1411,0.1373,0.2186,0.3014,0.0,0.0,0.1442,0.8558,0.4417,0.5583,0.0,0.0268,0.1541,0.0,0.0,0.0123,0.4617,0.3351,0.0437,0.3275,0.2147,0.1365,0.1051,0.1097,0.0199,0.0429,0.0,0.09,0.66,0.23,0.02,0.5475,0.2577,0.1948,1304.0,2015
1893,51095,VA,James City County,0.1306,0.1116,0.1876,0.1429,0.1798,0.243,0.0045,0.0,0.1611,0.8389,0.5006,0.4994,0.0,0.0469,0.08,0.0141,0.0,0.0141,0.5322,0.3104,0.0394,0.2776,0.2147,0.1604,0.1049,0.1198,0.0201,0.0629,0.0,0.12,0.61,0.24,0.03,0.5597,0.2635,0.1768,2687.0,2015
1894,51097,VA,King and Queen County,0.0761,0.0892,0.1339,0.126,0.2441,0.3307,0.0,0.0,0.1024,0.8976,0.4619,0.5381,0.0,0.0,0.1601,0.0,0.0,0.0,0.4409,0.3806,0.0,0.3018,0.2415,0.1759,0.0919,0.0997,0.0,0.0525,0.0,0.0,0.65,0.25,0.0,0.5486,0.2887,0.1627,381.0,2015
1895,51099,VA,King George County,0.1152,0.1139,0.1605,0.1358,0.225,0.2469,0.0,0.0,0.1331,0.8669,0.4499,0.5501,0.0,0.0398,0.1372,0.0,0.0,0.0,0.4691,0.3251,0.0,0.3416,0.1907,0.1468,0.1221,0.1029,0.0,0.048,0.0,0.08,0.66,0.24,0.0,0.5816,0.1962,0.2222,729.0,2015
1896,51101,VA,King William County,0.1139,0.0,0.1674,0.1728,0.2058,0.2387,0.0,0.0,0.192,0.808,0.5034,0.4966,0.0,0.0549,0.0974,0.0,0.0,0.0178,0.4609,0.3512,0.0274,0.3114,0.2387,0.1358,0.0947,0.0782,0.0288,0.085,0.0,0.0,0.61,0.25,0.0,0.561,0.2442,0.1948,729.0,2015
1897,51103,VA,Lancaster County,0.1088,0.0,0.1073,0.1326,0.231,0.3338,0.0,0.0,0.1073,0.8927,0.4531,0.5469,0.0,0.0,0.1282,0.0,0.0,0.0,0.5291,0.3249,0.0,0.2653,0.2474,0.1759,0.1118,0.1118,0.0,0.0417,0.0,0.04,0.69,0.25,0.02,0.6304,0.2161,0.1535,671.0,2015
1898,51105,VA,Lee County,0.0709,0.0882,0.1367,0.1661,0.2163,0.3218,0.0,0.0,0.064,0.936,0.3581,0.6419,0.0,0.0,0.0,0.0,0.0,0.0,0.7232,0.2595,0.0,0.3824,0.2768,0.1765,0.064,0.064,0.0,0.0,0.0,0.0,0.71,0.2,0.0,0.564,0.2007,0.2353,578.0,2015
1899,51107,VA,Loudoun County,0.1505,0.114,0.1578,0.185,0.201,0.1701,0.0215,0.0,0.2296,0.7704,0.5032,0.4968,0.001,0.2332,0.0546,0.0213,0.0006,0.0132,0.3159,0.3602,0.0423,0.2704,0.1898,0.1494,0.0876,0.0917,0.0436,0.1252,0.01,0.12,0.61,0.24,0.02,0.5356,0.2641,0.2004,16958.0,2015
1900,51109,VA,Louisa County,0.1073,0.0,0.1426,0.1407,0.23,0.2864,0.0,0.0,0.1593,0.8407,0.4712,0.5288,0.0,0.0174,0.0899,0.0,0.0,0.0081,0.5418,0.3354,0.0279,0.31,0.2046,0.1531,0.1122,0.0856,0.0205,0.0862,0.0,0.09,0.66,0.24,0.01,0.5828,0.2133,0.204,1613.0,2015
1901,51111,VA,Lunenburg County,0.0864,0.0,0.1214,0.1152,0.1975,0.393,0.0,0.0,0.07,0.93,0.3909,0.6091,0.0,0.0,0.1626,0.0,0.0,0.0,0.5,0.321,0.0,0.3909,0.2387,0.1399,0.1111,0.0823,0.0,0.0,0.0,0.0,0.7,0.23,0.0,0.5206,0.2305,0.249,486.0,2015
1902,51113,VA,Madison County,0.0,0.1143,0.1413,0.1413,0.219,0.2746,0.0,0.0,0.1095,0.8905,0.4365,0.5635,0.0,0.0,0.0413,0.0,0.0,0.0,0.6317,0.3,0.0222,0.3381,0.1984,0.1762,0.0905,0.1048,0.0222,0.0476,0.0,0.0,0.66,0.21,0.0,0.5429,0.2349,0.2222,630.0,2015
1903,51115,VA,Mathews County,0.0,0.1155,0.1039,0.1178,0.2286,0.3418,0.0,0.0,0.0855,0.9145,0.3695,0.6305,0.0,0.0,0.0439,0.0,0.0,0.0,0.5912,0.3487,0.0,0.3164,0.2425,0.1617,0.0947,0.1085,0.0,0.0508,0.0,0.0,0.73,0.21,0.0,0.5404,0.3279,0.1316,433.0,2015
1904,51117,VA,Mecklenburg County,0.0,0.1014,0.105,0.1511,0.2209,0.3331,0.0,0.0,0.0892,0.9108,0.3748,0.6252,0.0,0.0173,0.164,0.0,0.0,0.0079,0.4173,0.3856,0.0302,0.3978,0.2252,0.1424,0.082,0.0647,0.0137,0.0439,0.0,0.06,0.72,0.21,0.01,0.5475,0.2317,0.2209,1390.0,2015
1905,51119,VA,Middlesex County,0.0,0.1091,0.119,0.0977,0.221,0.3598,0.0,0.0,0.1275,0.8725,0.5,0.5,0.0,0.0,0.068,0.0,0.0,0.0,0.5057,0.3924,0.0,0.2904,0.1912,0.1487,0.136,0.1204,0.0,0.0765,0.0,0.11,0.67,0.21,0.02,0.5737,0.2507,0.1756,706.0,2015
1906,51121,VA,Montgomery County,0.1159,0.1177,0.2462,0.1474,0.1734,0.1958,0.0035,0.0,0.1389,0.8611,0.4659,0.5341,0.0,0.0369,0.0277,0.01,0.0,0.0103,0.6361,0.2766,0.0366,0.32,0.2141,0.1675,0.097,0.0882,0.0212,0.0554,0.0,0.07,0.65,0.25,0.02,0.5612,0.2713,0.1675,3391.0,2015
1907,51125,VA,Nelson County,0.0882,0.0,0.1212,0.1393,0.2034,0.3687,0.0,0.0,0.1453,0.8547,0.489,0.511,0.0,0.0,0.0581,0.019,0.0,0.0,0.6633,0.2465,0.021,0.2896,0.2154,0.1834,0.1152,0.0792,0.013,0.0832,0.0,0.09,0.61,0.28,0.02,0.5371,0.2655,0.1974,998.0,2015
1908,51127,VA,New Kent County,0.1153,0.0,0.1391,0.1516,0.2093,0.2882,0.0,0.0,0.1905,0.8095,0.4712,0.5288,0.0,0.0,0.0664,0.0,0.0,0.0,0.5977,0.3008,0.0276,0.2669,0.2155,0.1754,0.1003,0.1003,0.0201,0.094,0.0,0.12,0.65,0.21,0.02,0.5702,0.2594,0.1704,798.0,2015
1909,51131,VA,Northampton County,0.0744,0.0815,0.113,0.1459,0.2132,0.372,0.0,0.0,0.1044,0.8956,0.4163,0.5837,0.0,0.0243,0.1931,0.0315,0.0,0.0,0.4506,0.2876,0.0,0.3777,0.2232,0.1445,0.1102,0.0701,0.0,0.0415,0.0,0.0,0.67,0.25,0.0,0.4893,0.2618,0.2489,699.0,2015
1910,51133,VA,Northumberland County,0.1244,0.0,0.1073,0.1337,0.2395,0.3204,0.0,0.0,0.1135,0.8865,0.4728,0.5272,0.0,0.0,0.126,0.0,0.0,0.0,0.5163,0.3421,0.0,0.2846,0.2115,0.1555,0.1477,0.0995,0.0,0.0544,0.0,0.0,0.67,0.22,0.0,0.5474,0.2286,0.224,643.0,2015
1911,51135,VA,Nottoway County,0.0,0.1355,0.1319,0.1172,0.2216,0.3077,0.0,0.0,0.0971,0.9029,0.4139,0.5861,0.0,0.0201,0.1923,0.0,0.0,0.0,0.4597,0.315,0.0,0.3956,0.2161,0.1538,0.0934,0.0751,0.0,0.0275,0.0,0.09,0.69,0.2,0.02,0.5531,0.2454,0.2015,546.0,2015
1912,51137,VA,Orange County,0.155,0.0,0.1602,0.1583,0.1912,0.2474,0.0,0.0,0.1331,0.8669,0.4871,0.5129,0.0,0.011,0.0736,0.0258,0.0,0.0,0.5685,0.3127,0.0323,0.292,0.1944,0.2067,0.1034,0.1008,0.0155,0.0549,0.0,0.11,0.63,0.25,0.0,0.5291,0.2468,0.2242,1548.0,2015
1913,51139,VA,Page County,0.113,0.0,0.1081,0.149,0.2454,0.2999,0.0,0.0,0.0691,0.9309,0.3827,0.6173,0.0,0.0214,0.0,0.0,0.0,0.0,0.6758,0.2824,0.0,0.3272,0.2795,0.1587,0.0983,0.0769,0.0,0.0389,0.0,0.0,0.73,0.2,0.0,0.52,0.2726,0.2074,1027.0,2015
1914,51141,VA,Patrick County,0.0823,0.115,0.1026,0.1353,0.2198,0.345,0.0,0.0,0.106,0.894,0.3901,0.6099,0.0,0.0,0.0271,0.0,0.0,0.0,0.637,0.3123,0.0248,0.3574,0.2401,0.1466,0.0913,0.071,0.0135,0.0552,0.0,0.06,0.73,0.2,0.01,0.6392,0.1883,0.1725,887.0,2015
1915,51143,VA,Pittsylvania County,0.1181,0.1027,0.115,0.1461,0.2127,0.3026,0.0,0.0,0.1432,0.8568,0.4275,0.5725,0.0,0.0091,0.1194,0.0076,0.0,0.005,0.4536,0.4045,0.0214,0.3546,0.2036,0.1583,0.0826,0.0755,0.0099,0.0941,0.0,0.09,0.67,0.23,0.01,0.5592,0.2017,0.2391,3827.0,2015
1916,51145,VA,Powhatan County,0.1567,0.0,0.1393,0.1415,0.217,0.2112,0.0,0.0,0.2206,0.7794,0.4993,0.5007,0.0,0.0145,0.0385,0.0138,0.0,0.0,0.5943,0.3229,0.0298,0.2402,0.2126,0.1785,0.1197,0.0718,0.0152,0.1321,0.0,0.12,0.62,0.24,0.02,0.6118,0.2221,0.1662,1378.0,2015
1917,51147,VA,Prince Edward County,0.0,0.1063,0.1346,0.1629,0.1948,0.32,0.0,0.0,0.1192,0.8808,0.4357,0.5643,0.0,0.0283,0.2349,0.0,0.0,0.0,0.4392,0.2857,0.0,0.4179,0.1877,0.1275,0.1015,0.0673,0.0,0.0472,0.0,0.08,0.65,0.24,0.02,0.562,0.2704,0.1677,847.0,2015
1918,51149,VA,Prince George County,0.0,0.1277,0.1623,0.1634,0.2014,0.229,0.0,0.0,0.1784,0.8216,0.4591,0.5409,0.0,0.0472,0.153,0.0,0.0,0.0196,0.3913,0.374,0.0403,0.3349,0.214,0.1277,0.0909,0.0771,0.0288,0.0863,0.0,0.11,0.64,0.23,0.02,0.5846,0.2083,0.2071,869.0,2015
1919,51153,VA,Prince William County,0.1274,0.1313,0.1806,0.1986,0.1999,0.151,0.0,0.0,0.1376,0.8624,0.4181,0.5819,0.0015,0.1718,0.1231,0.0393,0.0007,0.0143,0.2417,0.4075,0.0414,0.3482,0.2257,0.1538,0.0822,0.0693,0.0221,0.0575,0.01,0.08,0.66,0.23,0.01,0.5523,0.2568,0.191,24467.0,2015
1920,51155,VA,Pulaski County,0.0906,0.0,0.1583,0.1337,0.2181,0.3263,0.0,0.0,0.1029,0.8971,0.4204,0.5796,0.0,0.0281,0.0193,0.0,0.0,0.0,0.6165,0.3281,0.0,0.3377,0.2366,0.1548,0.1223,0.0668,0.0,0.051,0.0,0.09,0.68,0.22,0.01,0.5726,0.2454,0.1821,1137.0,2015
1921,51157,VA,Rappahannock County,0.1522,0.0,0.1159,0.1322,0.2101,0.2681,0.0,0.0,0.1286,0.8714,0.471,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.7101,0.2428,0.0,0.2736,0.1812,0.1866,0.1612,0.0725,0.0,0.0725,0.0,0.0,0.64,0.24,0.0,0.5036,0.2283,0.2681,552.0,2015
1922,51159,VA,Richmond County,0.0707,0.106,0.1576,0.1576,0.2337,0.2745,0.0,0.0,0.0951,0.9049,0.4674,0.5326,0.0,0.0,0.1277,0.0435,0.0,0.0,0.5571,0.2663,0.0,0.3261,0.2391,0.1685,0.1386,0.0707,0.0,0.0,0.0,0.0,0.64,0.22,0.0,0.5245,0.2092,0.2663,368.0,2015
1923,51161,VA,Roanoke County,0.1188,0.1122,0.1462,0.144,0.2004,0.2744,0.004,0.0,0.1153,0.8847,0.4536,0.5464,0.0,0.0536,0.0325,0.0114,0.0,0.0077,0.5666,0.3278,0.0272,0.3063,0.2167,0.1688,0.1078,0.1047,0.0151,0.0533,0.0,0.08,0.65,0.26,0.02,0.5796,0.2716,0.1488,4555.0,2015
1924,51163,VA,Rockbridge County,0.0,0.1014,0.1271,0.1188,0.2174,0.3326,0.0,0.0,0.0917,0.9083,0.4014,0.5986,0.0,0.0208,0.0139,0.0,0.0,0.0,0.684,0.2681,0.016,0.3319,0.2514,0.1618,0.091,0.0944,0.0174,0.0361,0.0,0.08,0.7,0.21,0.01,0.55,0.25,0.2,1440.0,2015
1925,51165,VA,Rockingham County,0.1644,0.0,0.1629,0.1544,0.189,0.2288,0.0,0.0,0.103,0.897,0.4648,0.5352,0.0,0.0295,0.0105,0.0172,0.0,0.0063,0.6761,0.2586,0.0205,0.279,0.2264,0.1761,0.1195,0.1159,0.0126,0.05,0.0,0.09,0.65,0.26,0.01,0.5813,0.2327,0.186,3322.0,2015
1926,51167,VA,Russell County,0.0,0.1062,0.1337,0.1492,0.2267,0.3126,0.0,0.0,0.0871,0.9129,0.3974,0.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.7291,0.2578,0.0167,0.3473,0.2494,0.1683,0.1014,0.0656,0.0155,0.0358,0.0,0.0,0.71,0.17,0.0,0.5883,0.2422,0.1695,838.0,2015
1927,51169,VA,Scott County,0.0803,0.1102,0.1528,0.1449,0.211,0.3008,0.0,0.0,0.0882,0.9118,0.3512,0.6488,0.0,0.0,0.0,0.0,0.0,0.0,0.6677,0.3181,0.0,0.3417,0.2441,0.2016,0.085,0.0551,0.0,0.0299,0.0,0.0,0.72,0.18,0.0,0.6157,0.1874,0.1969,635.0,2015
1928,51171,VA,Shenandoah County,0.0981,0.0,0.1375,0.1369,0.2105,0.32,0.0,0.0,0.1021,0.8979,0.4415,0.5585,0.0,0.0245,0.0103,0.0228,0.0,0.0,0.6303,0.3052,0.0245,0.3001,0.2345,0.1894,0.0941,0.1033,0.0103,0.0439,0.0,0.07,0.68,0.24,0.02,0.5653,0.2345,0.2002,1753.0,2015
1929,51173,VA,Smyth County,0.0,0.1202,0.1327,0.1587,0.2188,0.2798,0.0,0.0,0.07,0.93,0.3121,0.6879,0.0,0.0179,0.0,0.0,0.0,0.0,0.7462,0.2197,0.0,0.4108,0.2502,0.1444,0.0897,0.0457,0.0,0.0278,0.0,0.08,0.77,0.13,0.01,0.5363,0.2179,0.2457,1115.0,2015
1930,51175,VA,Southampton County,0.0,0.1088,0.1206,0.1382,0.2368,0.3,0.0,0.0,0.1132,0.8868,0.4471,0.5529,0.0,0.0176,0.1941,0.0,0.0,0.0,0.4426,0.3324,0.0,0.3456,0.2632,0.1397,0.0985,0.0632,0.0,0.0544,0.0,0.0,0.65,0.2,0.0,0.5882,0.2029,0.2088,680.0,2015
1931,51177,VA,Spotsylvania County,0.1468,0.1179,0.1801,0.1797,0.191,0.1809,0.0036,0.0,0.1425,0.8575,0.443,0.557,0.0,0.0719,0.0949,0.0291,0.0,0.0188,0.4543,0.3285,0.0333,0.3144,0.213,0.1704,0.1005,0.0844,0.0178,0.0662,0.01,0.1,0.66,0.22,0.01,0.5492,0.216,0.2348,5047.0,2015
1932,51179,VA,Stafford County,0.1341,0.1334,0.2065,0.1672,0.1921,0.1596,0.007,0.0,0.1686,0.8314,0.4758,0.5242,0.0,0.0728,0.1127,0.0358,0.0,0.0227,0.3679,0.3844,0.0425,0.3109,0.2174,0.1537,0.111,0.0737,0.0198,0.0709,0.01,0.1,0.62,0.25,0.01,0.563,0.2231,0.2139,4586.0,2015
